,material_id,space_group,K_VRH,kpoint_density,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
27,mp-104,166,33.16232205,7000,51,51,0,51,0,51,85,85,0,85,0,85,121.76,121.76,0,121.76,0,121.76,903.78,903.78,0,903.78,0,903.78,15,15,0,15,0,15,5,5,0,5,0,5,139,139,0,139,0,139,2.05,2.05,0,2.05,0,2.05,2,2,0,2,0,2,3,3,0,3,0,3,10,10,0,10,0,10,0,0,0,0,0,0,15,15,0,15,0,15,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,31.56,31.56,0,31.56,0,31.56,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,166,0,166,0,0,0,0,6.358963108,31.79562927,0.401629118
28,mp-1042,62,152.6547424,7000,14,72,58,43,29,14,45,78,33,61.5,16.5,45,28.0855,178.49,150.4045,103.28775,75.20225,28.0855,1687,2506,819,2096.5,409.5,1687,4,14,10,9,5,4,3,6,3,4.5,1.5,3,111,175,64,143,32,111,1.3,1.9,0.6,1.6,0.3,1.3,2,2,0,2,0,2,0,2,2,1,1,0,0,2,2,1,1,0,0,14,14,7,7,0,4,18,14,11,7,4,0,0,0,0,0,0,0,4,4,2,2,0,0,8,8,4,4,0,0,0,0,0,0,0,4,8,4,6,2,4,20.44,22.2,1.76,21.32,0.88,20.44,0,0.773,0.773,0.3865,0.3865,0,0,0,0,0,0,0,194,227,33,210.5,16.5,194,-4,4,8,5.656854249,9.983332527,17.17996879,0.616235429
29,mp-10435,164,76.96392289,7000,13,39,26,18.6,8.16,13,12,78,66,62.8,20.32,73,26.9815386,88.90585,61.9243114,39.80798544,19.63914582,26.9815386,933.47,1799,865.53,1407.988,379.6144,933.47,3,14,11,11.4,3.36,13,3,5,2,3.4,0.64,3,111,190,79,130.8,23.68,111,1.22,1.9,0.68,1.648,0.2016,1.61,2,2,0,2,0,2,0,2,2,1.2,0.64,1,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,4,1,3.4,0.48,3,0,0,0,0,0,0,0,5,5,3.6,1.44,4,0,9,9,1.8,2.88,0,0,0,0,0,0,0,4,9,5,5.4,1.44,4,16.48,32.365,15.885,21.241,4.4496,16.48,0,0.773,0.773,0.3092,0.37104,0,0,0,0,0,0,0,194,227,33,219.6,10.24,225,0,0,0,0,3.275494974,20.18098469,0.514762253
30,mp-10456,62,192.1455117,7000,14,78,64,54.66666667,27.11111111,14,45,78,33,62,11.33333333,45,28.0855,195.084,166.9985,133.8865,70.534,28.0855,1687,2506,819,2078.133333,285.2444444,1687,4,14,10,9.333333333,3.555555556,4,3,6,3,5,1.333333333,3,111,175,64,140.6666667,22.88888889,111,1.3,2.28,0.98,1.826666667,0.351111111,1.3,1,2,1,1.666666667,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,9,9,3.666666667,3.555555556,0,0,14,14,9.333333333,6.222222222,0,4,24,20,15.33333333,7.555555556,4,0,1,1,0.333333333,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,8,8,3,3.333333333,0,0,0,0,0,0,0,2,8,6,4.666666667,2.222222222,2,15.02,22.2,7.18,19.22,2.8,15.02,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,194,227,33,215.3333333,14.22222222,194,0,0,0,0,13.65976781,16.27580815,0.644715668
31,mp-10457,62,169.3478393,7000,14,72,58,44,20,14,45,78,33,61.66666667,11.11111111,45,28.0855,178.49,150.4045,104.3318333,50.83088889,28.0855,1687,2506,819,2007.016667,332.6555556,1687,4,14,10,9.333333333,3.555555556,4,3,6,3,4.666666667,1.111111111,3,111,175,64,141.6666667,22.22222222,111,1.3,2.2,0.9,1.8,0.333333333,1.3,0,2,2,1.333333333,0.888888889,0,0,2,2,0.666666667,0.888888889,0,0,10,10,4,4,0,0,14,14,4.666666667,6.222222222,0,4,18,14,10.66666667,4.888888889,4,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,0,8,8,4,2.666666667,0,14.41,22.2,7.79,19.01666667,3.071111111,14.41,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,194,227,33,215.3333333,14.22222222,194,0,0,0,0,10.62032805,16.31278069,0.667530812
32,mp-1046,70,96.01663267,7000,41,50,9,47,4,50,47,80,33,69,14.66666667,80,92.90638,118.71,25.80362,110.1087933,11.46827556,118.71,505.08,2750,2244.92,1253.386667,997.7422222,505.08,5,14,9,11,4,14,5,5,0,5,0,5,139,164,25,147.3333333,11.11111111,139,1.6,1.96,0.36,1.84,0.16,1.96,1,2,1,1.666666667,0.444444444,2,0,2,2,1.333333333,0.888888889,2,4,10,6,8,2.666666667,10,0,0,0,0,0,0,5,14,9,11,4,14,0,1,1,0.333333333,0.444444444,0,0,4,4,2.666666667,1.777777778,4,0,6,6,2,2.666666667,0,0,0,0,0,0,0,4,7,3,5,1.333333333,4,18.18,33.285,15.105,28.25,6.713333333,33.285,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,170.3333333,39.11111111,141,0,0,0,0,7.979650252,22.91327868,0.557320963
33,mp-10469,62,214.9527933,7000,14,78,64,44.33333333,22.44444444,14,47,78,31,62.66666667,10.44444444,47,28.0855,195.084,166.9985,105.3586267,59.81691556,28.0855,1687,2750,1063,2159.466667,393.6888889,1687,5,14,9,9.666666667,3.111111111,5,3,6,3,4.666666667,1.111111111,3,111,164,53,137,18,111,1.6,2.28,0.68,1.926666667,0.235555556,1.6,1,2,1,1.333333333,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,9,9,4.333333333,3.111111111,0,0,14,14,4.666666667,6.222222222,0,4,24,20,11,8.666666667,4,0,1,1,0.666666667,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,6,6,2.333333333,2.444444444,0,0,0,0,0,0,0,2,7,5,4.333333333,1.777777778,2,15.02,20.44,5.42,17.88,1.906666667,15.02,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,225,229,4,227,1.333333333,225,-4,2,6,3.464101615,11.2856035,15.50223811,0.61606857
34,mp-10470,62,221.4006991,7000,14,45,31,33.33333333,12.88888889,14,47,78,31,61.33333333,11.11111111,47,28.0855,102.9055,74.82,74.63246,31.03130667,28.0855,1687,2750,1063,2224.666667,358.4444444,1687,5,14,9,9.333333333,3.111111111,5,3,5,2,4.333333333,0.888888889,3,111,164,53,139,18.66666667,111,1.6,2.28,0.68,1.926666667,0.235555556,1.6,1,2,1,1.333333333,0.444444444,1,0,2,2,0.666666667,0.888888889,0,0,8,8,4,2.666666667,0,0,0,0,0,0,0,4,9,5,6,2,4,0,1,1,0.666666667,0.444444444,0,0,4,4,1.333333333,1.777777778,0,0,6,6,2.666666667,2.222222222,0,0,0,0,0,0,0,3,7,4,4.666666667,1.555555556,3,13.64,20.44,6.8,17.42,2.52,13.64,0,0.773,0.773,0.257666667,0.343555556,0,0,0,0,0,0,0,225,229,4,227,1.333333333,225,0,0,0,0,8.279094518,14.96904199,0.638012885
35,mp-10527,71,84.14344195,7000,13,39,26,23.8,12.16,14,12,78,66,50.6,30.88,12,26.9815386,88.90585,61.9243114,52.19284772,29.37040182,28.0855,933.47,1799,865.53,1581.094,259.0496,1687,3,14,11,9.4,5.12,3,3,5,2,3.8,0.96,3,111,190,79,144.6,36.32,111,1.22,1.9,0.68,1.57,0.28,1.22,2,2,0,2,0,2,0,2,2,1,0.8,0,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,4,1,3.4,0.48,3,0,0,0,0,0,0,0,5,5,2.6,2.08,0,0,9,9,3.6,4.32,0,0,0,0,0,0,0,4,9,5,6.2,2.24,4,16.48,32.365,15.885,24.418,6.3576,20.44,0,0.773,0.773,0.3092,0.37104,0,0,0,0,0,0,0,194,227,33,213.4,15.52,194,0,0,0,0,4.231721664,20.48061478,0.665896411
36,mp-1057,164,130.3827659,7000,13,28,15,19,7.2,13,61,73,12,68.2,5.76,73,26.9815386,58.6934,31.7118614,39.66628316,15.22169347,26.9815386,933.47,1728,794.53,1251.282,381.3744,933.47,10,13,3,11.8,1.44,13,3,4,1,3.4,0.48,3,121,124,3,122.2,1.44,121,1.61,1.91,0.3,1.73,0.144,1.61,2,2,0,2,0,2,0,1,1,0.6,0.48,1,0,8,8,3.2,3.84,0,0,0,0,0,0,0,3,10,7,5.8,3.36,3,0,0,0,0,0,0,0,5,5,3,2.4,5,0,2,2,0.8,0.96,0,0,0,0,0,0,0,2,5,3,3.8,1.44,5,10.32,16.48,6.16,14.016,2.9568,16.48,0,0,0,0,0,0,0,0.5953947,0.5953947,0.23815788,0.285789456,0,225,225,0,225,0,225,0,0,0,0,4.739860376,13.89648777,0.649886255
37,mp-10597,194,87.54035791,7000,47,47,0,47,0,47,65,65,0,65,0,65,107.8682,107.8682,0,107.8682,0,107.8682,1234.93,1234.93,0,1234.93,0,1234.93,11,11,0,11,0,11,5,5,0,5,0,5,145,145,0,145,0,145,1.93,1.93,0,1.93,0,1.93,1,1,0,1,0,1,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,11,11,0,11,0,11,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,16.33,16.33,0,16.33,0,16.33,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,0,0,0,0,9.906208565,18.08152494,0.948884828
38,mp-10598,194,76.50498869,7000,29,50,21,39.5,10.5,29,64,80,16,72,8,64,63.546,118.71,55.164,91.128,27.582,63.546,505.08,1357.77,852.69,931.425,426.345,505.08,11,14,3,12.5,1.5,11,4,5,1,4.5,0.5,4,132,139,7,135.5,3.5,132,1.9,1.96,0.06,1.93,0.03,1.9,1,2,1,1.5,0.5,1,0,2,2,1,1,0,10,10,0,10,0,10,0,0,0,0,0,0,11,14,3,12.5,1.5,11,0,1,1,0.5,0.5,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.5,1.5,1,11.07,33.285,22.215,22.1775,11.1075,11.07,0,0,0,0,0,0,0,0,0,0,0,0,141,225,84,183,42,141,0,0,0,0,7.807684523,19.38111116,0.595323071
39,mp-10608,221,82.36943529,7000,6,50,44,34.6,11.44,39,12,80,68,38.6,31.92,12,12.0107,118.71,106.6993,79.48765,26.99078,88.90585,505.08,3823,3317.92,1945.016,751.1936,1799,3,14,11,7.4,5.28,3,2,5,3,4.4,0.96,5,76,190,114,157,39.6,190,1.22,2.55,1.33,1.634,0.4968,1.22,2,2,0,2,0,2,0,2,2,0.8,0.96,0,0,10,10,2.6,2.96,1,0,0,0,0,0,0,3,14,11,5.4,3.44,3,0,0,0,0,0,0,0,4,4,1.6,1.92,0,0,9,9,5.4,4.32,9,0,0,0,0,0,0,4,9,5,7,2.4,9,5.64,33.285,27.645,27.204,8.6256,32.365,0,4.496,4.496,0.8992,1.43872,0,0,0,0,0,0,0,141,194,53,183.4,16.96,194,0,0,0,0,5.614661311,23.50851435,0.744359067
40,mp-10635,225,50.13337156,7000,50,51,1,50.5,0.5,50,80,85,5,82.5,2.5,80,118.71,121.76,3.05,120.235,1.525,118.71,505.08,903.78,398.7,704.43,199.35,505.08,14,15,1,14.5,0.5,14,5,5,0,5,0,5,139,139,0,139,0,139,1.96,2.05,0.09,2.005,0.045,1.96,2,2,0,2,0,2,2,3,1,2.5,0.5,2,10,10,0,10,0,10,0,0,0,0,0,0,14,15,1,14.5,0.5,14,0,0,0,0,0,0,3,4,1,3.5,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3.5,0.5,3,31.56,33.285,1.725,32.4225,0.8625,31.56,0,0,0,0,0,0,0,0,0,0,0,0,141,166,25,153.5,12.5,141,-2,2,4,2.828427125,6.743739525,29.60596428,0.431333714
41,mp-1067,227,49.79438837,7000,3,13,10,8,5,3,1,73,72,37,36,1,6.941,26.9815386,20.0405386,16.9612693,10.0202693,6.941,453.69,933.47,479.78,693.58,239.89,453.69,1,13,12,7,6,1,2,3,1,2.5,0.5,2,121,128,7,124.5,3.5,121,0.98,1.61,0.63,1.295,0.315,0.98,1,2,1,1.5,0.5,1,0,1,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,1,1,0,1,1,0.5,0.5,0,0,5,5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,2,1,16.48,16.59333333,0.113333333,16.53666667,0.056666667,16.48,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,227,2,225,0,0,0,0,1.75332494,16.06367947,0.65213208
42,mp-10676,127,101.5157564,7000,13,21,8,16.6,3.52,14,11,78,67,50.2,31.36,11,26.9815386,44.955912,17.9743734,34.61287252,8.274431584,28.0855,933.47,1814,880.53,1587.094,261.4496,1687,3,14,11,9.4,5.12,3,3,4,1,3.4,0.48,3,111,170,59,136.6,26.72,111,1.36,1.9,0.54,1.626,0.2192,1.36,2,2,0,2,0,2,0,2,2,1,0.8,0,0,1,1,0.4,0.48,0,0,0,0,0,0,0,3,4,1,3.4,0.48,3,0,0,0,0,0,0,0,5,5,2.6,2.08,0,0,9,9,3.6,4.32,0,0,0,0,0,0,0,4,9,5,6.2,2.24,4,16.48,22.235,5.755,20.366,1.5544,20.44,0,0.773,0.773,0.3092,0.37104,0,0,6.35E-06,6.35E-06,2.54E-06,3.05E-06,0,194,227,33,213.4,15.52,194,-4,3,7,3.872983346,3.28873566,17.47663298,0.613920997
43,mp-1069,63,131.919118,7000,14,72,58,33.33333333,25.77777778,14,45,78,33,67,14.66666667,78,28.0855,178.49,150.4045,78.22033333,66.84644444,28.0855,1687,2506,819,1960,364,1687,4,14,10,10.66666667,4.444444444,14,3,6,3,4,1.333333333,3,111,175,64,132.3333333,28.44444444,111,1.3,1.9,0.6,1.7,0.266666667,1.9,2,2,0,2,0,2,0,2,2,1.333333333,0.888888889,2,0,2,2,0.666666667,0.888888889,0,0,14,14,4.666666667,6.222222222,0,4,18,14,8.666666667,6.222222222,4,0,0,0,0,0,0,0,4,4,2.666666667,1.777777778,4,0,8,8,2.666666667,3.555555556,0,0,0,0,0,0,0,4,8,4,5.333333333,1.777777778,4,20.44,22.2,1.76,21.02666667,0.782222222,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,194,227,33,216,14.66666667,227,0,0,0,0,7.919816936,16.40036863,0.543668484
44,mp-10695,216,68.25306527,7000,16,30,14,23,7,16,69,88,19,78.5,9.5,69,32.065,65.38,33.315,48.7225,16.6575,32.065,388.36,692.68,304.32,540.52,152.16,388.36,12,16,4,14,2,12,3,4,1,3.5,0.5,3,105,122,17,113.5,8.5,105,1.65,2.58,0.93,2.115,0.465,1.65,2,2,0,2,0,2,0,4,4,2,2,0,0,10,10,5,5,0,0,0,0,0,0,0,6,12,6,9,3,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,13.96,25.786875,11.826875,19.8734375,5.9134375,13.96,0,2.202,2.202,1.101,1.101,0,0,0,0,0,0,0,70,194,124,132,62,70,-2,2,4,2.828427125,3.997301752,20.24608003,0.357965218
45,mp-10711,180,174.4980902,7000,14,23,9,17,4,14,46,78,32,67.33333333,14.22222222,78,28.0855,50.9415,22.856,35.70416667,10.15822222,28.0855,1687,2183,496,1852.333333,220.4444444,1687,5,14,9,11,4,14,3,4,1,3.333333333,0.444444444,3,111,153,42,125,18.66666667,111,1.63,1.9,0.27,1.81,0.12,1.9,2,2,0,2,0,2,0,2,2,1.333333333,0.888888889,2,0,3,3,1,1.333333333,0,0,0,0,0,0,0,4,5,1,4.333333333,0.444444444,4,0,0,0,0,0,0,0,4,4,2.666666667,1.777777778,4,0,7,7,2.333333333,3.111111111,0,0,0,0,0,0,0,4,7,3,5,1.333333333,4,13.01,20.44,7.43,17.96333333,3.302222222,20.44,0,0.773,0.773,0.515333333,0.343555556,0.773,0,0,0,0,0,0,227,229,2,227.6666667,0.888888889,227,0,0,0,0,4.639030892,12.78029054,0.559626146
46,mp-10712,221,214.9677674,7000,6,45,39,32.4,15.12,45,11,77,66,53,16.8,59,12.0107,102.9055,90.8948,73.1366224,35.72265312,102.9055,1814,3823,2009,2469.6,541.36,2237,3,14,11,8.8,2.32,9,2,5,3,4.2,0.96,5,76,170,94,134.4,23.36,142,1.36,2.55,1.19,2.15,0.316,2.28,1,2,1,1.4,0.48,1,0,2,2,0.4,0.64,0,0,8,8,5,3.6,8,0,0,0,0,0,0,3,9,6,6.8,2.64,9,0,1,1,0.6,0.48,1,0,4,4,0.8,1.28,0,0,9,9,3,2.4,2,0,0,0,0,0,0,3,9,6,4.4,1.84,3,5.64,22.235,16.595,13.759,3.3904,13.64,0,4.496,4.496,0.8992,1.43872,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,194,225,31,212.6,14.88,225,0,0,0,0,8.766672221,13.85317184,0.714811372
47,mp-10721,227,138.9378898,7000,6,22,16,16.66666667,7.111111111,22,43,77,34,54.33333333,15.11111111,43,12.0107,47.867,35.8563,35.9149,15.93613333,47.867,1941,3823,1882,2568.333333,836.4444444,1941,4,14,10,7.333333333,4.444444444,4,2,4,2,3.333333333,0.888888889,4,76,160,84,132,37.33333333,160,1.54,2.55,1.01,1.876666667,0.448888889,1.54,2,2,0,2,0,2,0,2,2,0.666666667,0.888888889,0,0,2,2,1.333333333,0.888888889,2,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,0,0,0,0,4,4,1.333333333,1.777777778,0,0,8,8,5.333333333,3.555555556,8,0,0,0,0,0,0,4,8,4,6.666666667,1.777777778,8,5.64,16.69,11.05,13.00666667,4.911111111,16.69,0,4.496,4.496,1.498666667,1.998222222,0,0,2.25E-05,2.25E-05,1.50E-05,1.00E-05,2.25E-05,194,194,0,194,0,194,-4,2,6,4.242640687,4.437890308,13.43838839,0.605847343
48,mp-1073,221,30.51528555,7000,20,48,28,34,14,20,7,70,63,38.5,31.5,7,40.078,112.411,72.333,76.2445,36.1665,40.078,594.22,1115,520.78,854.61,260.39,594.22,2,12,10,7,5,2,4,5,1,4.5,0.5,4,144,176,32,160,16,144,1,1.69,0.69,1.345,0.345,1,2,2,0,2,0,2,0,0,0,0,0,0,0,10,10,5,5,0,0,0,0,0,0,0,2,12,10,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.495,37.77,18.275,28.6325,9.1375,19.495,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194,0,0,0,0,4.425773046,28.60674678,0.6996174
49,mp-10744,194,160.9332272,7000,14,78,64,39.6,30.72,14,63,78,15,72,7.2,78,28.0855,195.084,166.9985,94.8849,80.15928,28.0855,1687,2041.4,354.4,1828.76,170.112,1687,10,14,4,12.4,1.92,14,3,6,3,4.2,1.44,3,111,136,25,121,12,111,1.9,2.28,0.38,2.052,0.1824,1.9,1,2,1,1.6,0.48,2,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,14,14,5.6,6.72,0,4,24,20,12,9.6,4,0,1,1,0.4,0.48,0,0,4,4,2.4,1.92,4,0,1,1,0.4,0.48,0,0,0,0,0,0,0,2,4,2,3.2,0.96,4,15.02,20.44,5.42,18.272,2.6016,20.44,0,0.773,0.773,0.4638,0.37104,0.773,0,0,0,0,0,0,225,227,2,226.2,0.96,227,-4,4,8,4.183300133,9.671241069,16.29160928,0.458368821
50,mp-10746,194,98.1164322,7000,12,29,17,20.83333333,8.166666667,29,64,78,14,67.66666667,3.666666667,64,24.305,63.546,39.241,44.55558333,18.99041667,63.546,923,1687,764,1267.718333,229.8122222,1357.77,2,14,12,8.5,4.333333333,11,3,4,1,3.5,0.5,4,111,141,30,131.5,6.833333333,132,1.31,1.9,0.59,1.703333333,0.262222222,1.9,1,2,1,1.5,0.5,1,0,2,2,0.333333333,0.555555556,0,0,10,10,5,5,10,0,0,0,0,0,0,2,11,9,6.833333333,4.166666667,11,0,1,1,0.5,0.5,1,0,4,4,0.666666667,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.166666667,0.944444444,1,11.07,22.89,11.82,16.57166667,5.501666667,11.07,0,0.773,0.773,0.128833333,0.214722222,0,0,0,0,0,0,0,194,227,33,215,14,225,0,0,0,0,5.118733101,14.45402292,0.746823198
51,mp-10755,216,113.4013474,7000,22,51,29,33,12,22,43,85,42,61,16,43,47.867,121.76,73.893,75.15733333,31.06844444,47.867,903.78,1941,1037.22,1551.926667,432.0977778,903.78,4,15,11,9,4,4,4,5,1,4.333333333,0.444444444,4,132,160,28,143.6666667,10.88888889,132,1.54,2.05,0.51,1.806666667,0.177777778,1.54,2,2,0,2,0,2,0,3,3,1,1.333333333,0,2,10,8,6,2.666666667,2,0,0,0,0,0,0,4,15,11,9,4,4,0,0,0,0,0,0,0,3,3,1,1.333333333,0,0,8,8,4,2.666666667,0,0,0,0,0,0,0,3,8,5,5,2,3,10.73,31.56,20.83,19.66,7.933333333,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.703561778,0.938067348,0,166,229,63,196.3333333,21.77777778,166,0,0,0,0,7.059677506,17.67810017,0.674245363
52,mp-10759,225,58.1917107,7000,32,34,2,33,1,32,79,89,10,84,5,79,72.64,78.96,6.32,75.8,3.16,72.64,494,1211.4,717.4,852.7,358.7,494,14,16,2,15,1,14,4,4,0,4,0,4,120,120,0,120,0,120,2.01,2.55,0.54,2.28,0.27,2.01,2,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,25.92,2.915,24.4625,1.4575,23.005,0.383,0.799,0.416,0.591,0.208,0.383,0,0,0,0,0,0,14,225,211,119.5,105.5,14,-2,2,4,2.828427125,5.529687633,22.76238146,0.319647072
53,mp-1078,194,40.28906357,7000,20,48,28,38.66666667,12.44444444,48,7,70,63,49,28,70,40.078,112.411,72.333,88.3,32.148,112.411,594.22,1115,520.78,767.8133333,231.4577778,594.22,2,12,10,8.666666667,4.444444444,12,4,5,1,4.666666667,0.444444444,5,144,176,32,154.6666667,14.22222222,144,1,1.69,0.69,1.46,0.306666667,1.69,2,2,0,2,0,2,0,0,0,0,0,0,0,10,10,6.666666667,4.444444444,10,0,0,0,0,0,0,2,12,10,8.666666667,4.444444444,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.495,37.77,18.275,25.58666667,8.122222222,19.495,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,204.3333333,13.77777778,194,0,0,0,0,5.665312833,25.88128874,0.716426029
54,mp-1082,221,319.6645415,7000,23,77,54,63.5,20.25,77,46,60,14,56.5,5.25,60,50.9415,192.217,141.2755,156.898125,52.9783125,192.217,2183,2739,556,2600,208.5,2739,5,9,4,8,1.5,9,4,6,2,5.5,0.75,6,141,153,12,144,4.5,141,1.63,2.2,0.57,2.0575,0.21375,2.2,2,2,0,2,0,2,0,0,0,0,0,0,3,7,4,6,1.5,7,0,14,14,10.5,5.25,14,5,23,18,18.5,6.75,23,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,1.5,3,0,0,0,0,0,0,3,7,4,4,1.5,3,13.01,14.21,1.2,13.91,0.45,14.21,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,18.41130174,14.15084417,0.728295399
55,mp-1086,225,323.9362332,7000,6,73,67,39.5,33.5,6,48,77,29,62.5,14.5,48,12.0107,180.94788,168.93718,96.47929,84.46859,12.0107,3290,3823,533,3556.5,266.5,3290,5,14,9,9.5,4.5,5,2,6,4,4,2,2,76,170,94,123,47,76,1.5,2.55,1.05,2.025,0.525,1.5,2,2,0,2,0,2,0,2,2,1,1,0,0,3,3,1.5,1.5,0,0,14,14,7,7,0,4,19,15,11.5,7.5,4,0,0,0,0,0,0,0,4,4,2,2,0,0,7,7,3.5,3.5,0,0,0,0,0,0,0,4,7,3,5.5,1.5,4,5.64,18.12,12.48,11.88,6.24,5.64,0,4.496,4.496,2.248,2.248,0,0,0,0,0,0,0,194,229,35,211.5,17.5,194,-4,4,8,5.656854249,14.24622534,11.24561937,0.631659543
56,mp-10873,225,113.8661906,20000,13,79,66,48,31,79,11,73,62,54,21.5,66,26.9815386,196.966569,169.9850304,116.4676472,80.49892185,196.966569,933.47,1814,880.53,1355.5325,229.23375,1337.33,3,13,10,9.5,3.25,11,3,6,3,4.75,1.25,6,121,170,49,140.75,14.625,136,1.36,2.54,1.18,2.0125,0.5275,2.54,1,2,1,1.5,0.5,1,0,1,1,0.25,0.375,0,0,10,10,5.25,4.75,10,0,14,14,7,7,14,3,25,22,14,11,25,0,1,1,0.5,0.5,1,0,5,5,1.25,1.875,0,0,9,9,2.25,3.375,0,0,0,0,0,0,0,1,9,8,4,3,1,16.48,22.235,5.755,18.02875,2.103125,16.7,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.59E-06,2.38E-06,0,194,225,31,217.25,11.625,225,0,0,0,0,10.72667269,18.02973584,0.637148893
